OID,CID,longitude,latitude
4082,3,-118.8909931,31.19933104
3931,3,-120.0386677,31.1993725
1383,3,-118.6666162,31.20040486
3767,3,-119.5971567,31.20256349
8266,3,-120.9319016,31.20284063
5602,3,-118.6567536,31.20364552
957,3,-119.4761405,31.20502225
5991,3,-119.4322148,31.20833958
8031,3,-119.8430966,31.20925006
8056,3,-120.9894214,31.21074706
7467,3,-119.2915848,31.21093955
9015,3,-120.8674989,31.21141873
3700,3,-119.9919279,31.21399045
8335,3,-119.5442129,31.21439676
2496,3,-118.9568139,31.21515411
215,3,-120.4548359,31.21901771
7755,3,-119.4546847,31.2197867
6974,3,-120.6052906,31.220999
3731,3,-120.9107729,31.22398389
5131,3,-120.4311564,31.22587446
7864,3,-120.7881994,31.2290784
9562,3,-119.0577077,31.22986211
3417,3,-119.7382563,31.23124908
821,3,-118.7122757,31.23514007
4394,3,-119.8585867,31.23589309
218,3,-120.8166468,31.23592513
2435,3,-121.0634721,31.23693801
653,3,-120.9263826,31.24231906
9335,3,-119.2354044,31.24323517
4270,3,-119.2768688,31.24339979
7912,3,-120.5480853,31.24800591
9731,3,-118.9756293,31.24974235
3239,3,-120.7835765,31.25062509
5100,3,-120.7032538,31.25105406
1433,3,-120.6743149,31.25343871
4605,3,-120.7785817,31.25534032
4393,3,-120.241679,31.25813853
2030,3,-120.5537245,31.25820819
9934,3,-119.9425371,31.25907974
8827,3,-120.8580395,31.25964372
1122,3,-120.8819065,31.26091672
7442,3,-120.2867599,31.26179796
3110,3,-119.8496845,31.26205333
9489,3,-120.4125092,31.2630247
1298,3,-119.7669818,31.26310597
4003,3,-119.9519024,31.2638402
5448,3,-120.0300036,31.26443651
2611,3,-119.023114,31.26643738
5370,3,-119.4702358,31.26682921
910,3,-121.2057417,31.27018261
4607,3,-121.3184819,31.27060432
5939,3,-119.5802007,31.2730265
8868,3,-118.8321841,31.27317174
7690,3,-119.6254897,31.27345627
5785,3,-120.2243996,31.27735751
9837,3,-119.1306156,31.28012558
669,3,-119.2521933,31.28694241
5675,3,-120.482028,31.28985162
9539,3,-120.0008632,31.29021377
8219,3,-119.2125464,31.29173798
3527,3,-120.6287081,31.2926995
7498,3,-120.1542023,31.29492476
8798,3,-119.0245202,31.30275181
7744,3,-119.2758811,31.30486162
2302,3,-119.927195,31.30603182
1725,3,-120.4149957,31.30617017
5454,3,-120.4153725,31.3082524
6497,3,-118.9194072,31.30910671
4951,3,-121.2189187,31.3097521
9996,3,-120.3473169,31.31086197
3135,3,-120.4343633,31.31162338
3369,3,-120.7067633,31.31639046
3003,3,-120.2002051,31.31686677
3374,3,-120.7596981,31.31837465
2995,3,-118.5166479,31.31972366
9364,3,-119.7790354,31.32192116
2088,3,-119.6561509,31.32737315
5854,3,-121.1821742,31.3283874
3226,3,-120.7974051,31.33083925
3482,3,-119.3477128,31.33236289
1326,3,-121.1192322,31.33280383
8938,3,-120.8497136,31.33310129
5157,3,-120.9200537,31.33315695
2853,3,-120.4495022,31.33359267
9491,3,-119.9324778,31.3338039
4322,3,-120.2299183,31.33680477
9521,3,-121.3090375,31.33745092
4275,3,-120.509419,31.34095517
8518,3,-119.8914378,31.34122791
110,3,-121.3310661,31.34285782
4997,3,-119.7228679,31.34347083
2205,3,-119.8125099,31.34359825
3042,3,-121.0690265,31.34375479
1536,3,-120.5864567,31.343884
3440,3,-119.6886174,31.35044746
2567,3,-120.9390107,31.35588754
5912,3,-121.2709415,31.35879923
6798,3,-119.8884571,31.35891922
5271,3,-118.5143268,31.36050637
9643,3,-120.2645046,31.36131859
9565,3,-120.769605,31.36288082
5103,3,-121.2827801,31.36301629
8027,3,-119.166303,31.3654911
6186,3,-120.3232803,31.37057815
4118,3,-119.9482615,31.37306626
9497,3,-120.0165876,31.37374502
2978,3,-119.0866478,31.37558022
613,3,-121.3780385,31.37592417
4921,3,-118.9157135,31.37673208
5860,3,-119.4395753,31.37961175
1114,3,-119.7577069,31.37983532
5922,3,-118.8993341,31.38039804
990,3,-119.2418014,31.38046052
7517,3,-118.8844169,31.381608
4831,3,-118.8739113,31.38369622
6293,3,-119.6455045,31.38413192
3109,3,-119.9090519,31.38571308
8516,3,-120.2048881,31.38590286
9781,3,-119.734611,31.38756169
5555,3,-120.6132182,31.39127098
3062,3,-121.1644742,31.39419993
8628,3,-119.6268149,31.39521193
1626,3,-121.341867,31.39659201
750,3,-118.5253091,31.39690347
8583,3,-119.2586388,31.39831047
5309,3,-120.8085271,31.3983309
9436,3,-118.5843018,31.40096461
3735,3,-118.9424833,31.40268897
4747,3,-121.3271177,31.40308327
5283,3,-119.6885811,31.40339427
4857,3,-118.5262812,31.40482626
1707,3,-119.7472085,31.40485032
4027,3,-120.4985972,31.40669679
8382,3,-119.5004686,31.40709295
2336,3,-120.36015,31.40788304
1171,3,-121.2100894,31.40832792
4539,3,-120.7445972,31.40890657
853,3,-120.9147896,31.40934548
8845,3,-120.5624875,31.41193461
3394,3,-119.2710734,31.41216822
6142,3,-119.4053563,31.41468656
243,3,-119.2600787,31.41590843
7645,3,-120.5212225,31.42357673
2940,3,-119.0889043,31.42383589
4693,3,-120.27812,31.42494594
2795,3,-121.4303463,31.4254534
7738,3,-118.8422477,31.42569728
4556,3,-119.019043,31.42616587
8501,3,-118.7192463,31.42634464
3559,3,-118.8133961,31.42772671
8896,3,-118.6622661,31.42852213
8051,3,-121.1038948,31.42854914
1490,3,-120.8706709,31.42956192
4460,3,-121.0930856,31.43031821
1186,3,-119.2800361,31.43056676
9119,3,-120.6708964,31.43091802
7431,3,-120.0059354,31.43164517
3532,3,-121.1268712,31.4323461
6637,3,-119.282645,31.43293495
9978,3,-121.1138859,31.4360214
6052,3,-119.9982736,31.43651257
2009,3,-121.3185298,31.43793407
8560,3,-118.7699503,31.44144165
7142,3,-121.2884836,31.44243232
6869,3,-118.8246595,31.44316669
7646,3,-120.3677441,31.4434195
4775,3,-120.1379997,31.44411272
9160,3,-118.4518954,31.44571925
9739,3,-119.433489,31.44649235
2538,3,-121.0623394,31.44761194
9461,3,-119.364101,31.44829031
114,3,-118.9619657,31.44963703
2313,3,-118.4700669,31.45022379
7747,3,-121.3724656,31.45116869
3055,3,-121.4178393,31.45128258
9524,3,-119.422507,31.45353683
5816,3,-118.7510062,31.45402107
1549,3,-121.101193,31.45595533
6329,3,-119.6371433,31.45745186
6462,3,-118.6958668,31.45820403
8825,3,-120.7564457,31.45929287
879,3,-120.5531556,31.45992489
8241,3,-118.6169044,31.46234828
3980,3,-121.043323,31.46453595
27,3,-118.8382874,31.4695265
4102,3,-118.7173758,31.47109739
8598,3,-118.8940291,31.47141605
7200,3,-119.5739089,31.47300354
6491,3,-120.6159481,31.47410836
9683,3,-118.473285,31.47546134
4447,3,-118.6904061,31.47574011
1558,3,-119.8310625,31.47908441
2982,3,-120.4608204,31.47935724
2485,3,-120.7326467,31.48227113
7195,3,-120.5287354,31.48299697
535,3,-121.3382456,31.48440773
6702,3,-118.5166722,31.48485948
3707,3,-118.9932539,31.48662597
727,3,-118.9903359,31.49517785
1396,3,-120.1571107,31.4953327
4395,3,-119.0129167,31.49902384
3609,3,-121.0429763,31.49924045
4206,3,-119.6105501,31.49969353
1813,3,-119.8673273,31.49999422
4478,3,-120.3997275,31.50091519
5524,3,-119.2821684,31.5009662
4911,3,-120.4944364,31.50400618
8053,3,-120.7864141,31.50473152
1593,3,-120.8516045,31.50482856
7076,3,-121.0635348,31.50496144
9023,3,-119.0909319,31.50731775
4061,3,-118.9716398,31.5090091
8719,3,-119.6857255,31.50949436
7184,3,-118.5602692,31.51052078
384,3,-119.7369924,31.5119451
6547,3,-121.3009631,31.51278514
7533,3,-119.8719129,31.51279153
4390,3,-119.4337629,31.51283565
9626,3,-121.4517823,31.5131813
1633,3,-119.7441002,31.51395532
1458,3,-121.135732,31.51441964
8928,3,-121.1927069,31.52137795
7566,3,-118.4081246,31.52174595
1068,3,-121.488597,31.5228481
2115,3,-121.3449071,31.52440974
8401,3,-119.7846194,31.52450515
5478,3,-118.598598,31.52518694
4499,3,-118.9022249,31.52560957
3395,3,-119.2772251,31.52761061
719,3,-119.8295091,31.528206
7536,3,-120.3393701,31.5289335
692,3,-119.6214468,31.53002787
5176,3,-121.5032149,31.53108874
9515,3,-119.6991341,31.53165326
2459,3,-121.311922,31.53503705
584,3,-120.6151086,31.53611849
2948,3,-120.4302373,31.53850113
2213,3,-120.910846,31.53867493
5267,3,-119.6526531,31.54084936
2094,3,-120.8539979,31.54182554
8104,3,-119.9998913,31.54247555
9290,3,-121.1838726,31.54296915
3668,3,-121.1229431,31.5433577
2189,3,-120.0055127,31.54412003
2740,3,-119.5614958,31.54502834
7742,3,-121.3081383,31.54540993
2858,3,-118.7586834,31.54603283
9807,3,-118.6273082,31.54891875
974,3,-119.0845551,31.54978729
9409,3,-120.662987,31.55224667
8594,3,-119.4819065,31.55280413
6721,3,-121.2942766,31.55455156
5893,3,-118.5863225,31.55626504
8024,3,-118.8663035,31.55788421
3231,3,-120.5133717,31.55852032
4593,3,-118.8723798,31.56029678
7233,3,-120.0274456,31.56108212
5381,3,-118.9113745,31.56482233
115,3,-119.2794259,31.56678642
7760,3,-118.4732698,31.56770729
1168,3,-120.3487462,31.56799782
5788,3,-119.8925024,31.57169006
3249,3,-120.7708277,31.57208027
8961,3,-120.5048914,31.57253544
657,3,-120.4122558,31.57300593
5547,3,-118.6206786,31.57474571
6593,3,-119.1790054,31.57475849
3204,3,-120.8544775,31.57586547
6700,3,-118.6065722,31.57629426
4216,3,-119.7487742,31.5774757
3677,3,-119.2441398,31.57879093
494,3,-120.534153,31.57954713
1820,3,-121.5545032,31.58008456
9609,3,-119.0255783,31.58013862
2017,3,-120.0742238,31.5824197
7909,3,-119.8170967,31.58276372
7770,3,-119.2274083,31.58369855
1214,3,-121.158839,31.58471337
7994,3,-119.7708233,31.5856665
2149,3,-119.1151014,31.58753234
6502,3,-118.6368745,31.58760355
8907,3,-119.6521338,31.58763476
6770,3,-118.5415845,31.58767147
3822,3,-121.2152106,31.58959021
826,3,-119.9064616,31.59007315
527,3,-119.6848767,31.59051136
8553,3,-118.3880243,31.59083843
915,3,-121.2140422,31.59483695
5606,3,-121.3772324,31.59598347
3464,3,-121.4638994,31.59731378
1247,3,-118.8966173,31.59961737
1837,3,-120.4847051,31.60069166
6553,3,-120.982173,31.60286123
3377,3,-119.3205606,31.60536136
4555,3,-121.15807,31.60537416
3856,3,-119.9263824,31.60611863
4249,3,-121.3782179,31.60733899
1984,3,-119.0559303,31.60894216
2,3,-119.2273606,31.61249381
8157,3,-120.2252873,31.6125038
8133,3,-120.0192527,31.613816
3728,3,-119.1886609,31.61384024
2204,3,-119.0154658,31.61499453
4903,3,-119.4443791,31.61594072
1422,3,-121.2960528,31.61728351
6081,3,-119.2949146,31.61743294
1960,3,-119.7603418,31.61789986
4326,3,-119.8121953,31.61883872
6440,3,-118.4894493,31.61900837
6799,3,-120.1494773,31.62004625
3356,3,-118.5649229,31.62011509
5975,3,-120.498825,31.6213305
7766,3,-120.0304432,31.62194577
9636,3,-119.2459706,31.62276928
404,3,-118.56272,31.62393826
3588,3,-121.0751717,31.62442168
6561,3,-118.4394218,31.62484911
5298,3,-118.6714887,31.6251179
6431,3,-119.0242113,31.62610823
1156,3,-118.7153749,31.62718699
8203,3,-120.7286146,31.62875898
1158,3,-119.6979795,31.63084419
666,3,-119.535332,31.63204878
7677,3,-120.1326692,31.63231788
9700,3,-121.1300632,31.63325229
8951,3,-120.8947585,31.63365247
7168,3,-120.9904959,31.63850554
3381,3,-121.1310766,31.63991272
4706,3,-120.0919615,31.64004045
9923,3,-119.6716092,31.64327122
8176,3,-121.4765067,31.64508134
3956,3,-118.7108451,31.64559089
1180,3,-121.5607578,31.64559713
9975,3,-121.3817415,31.64583761
1352,3,-119.5370073,31.64617544
743,3,-118.3778359,31.64653786
5140,3,-119.3377057,31.64733405
810,3,-118.6584353,31.64837966
3923,3,-120.4014424,31.64970517
8220,3,-121.1366001,31.65029493
2748,3,-118.8589187,31.65192483
5068,3,-121.0252912,31.65225052
9865,3,-118.4404964,31.65246506
2208,3,-121.4385083,31.65253198
4204,3,-119.0051031,31.65561406
1304,3,-120.8782589,31.65729902
2421,3,-120.7352584,31.65915118
73,3,-120.4262643,31.65977712
7575,3,-121.207347,31.65988211
2685,3,-120.8437266,31.66427721
8897,3,-121.5402781,31.66538184
1260,3,-119.9525964,31.66562931
649,3,-119.6138069,31.66684716
8229,3,-120.0255906,31.66693431
6229,3,-120.0242426,31.67034722
1163,3,-120.8616385,31.67248599
4591,3,-118.7746464,31.67456087
4616,3,-118.6071022,31.67733865
2343,3,-119.7656534,31.67882236
3194,3,-118.7880733,31.67890892
8343,3,-121.2014224,31.67899842
638,3,-119.0152018,31.67977876
1375,3,-119.404353,31.68138538
5879,3,-121.5656824,31.68212037
7594,3,-118.8160543,31.68215561
3235,3,-121.1903877,31.68245756
6094,3,-118.6859932,31.68546335
189,3,-119.6737805,31.68595094
2826,3,-120.9669361,31.68692884
7648,3,-119.0648042,31.68929524
823,3,-120.7831292,31.69047283
5525,3,-119.7057684,31.69209658
1172,3,-121.3706618,31.69219482
6122,3,-120.1719989,31.6923123
982,3,-120.3633148,31.69301565
4019,3,-118.943628,31.69353396
2224,3,-119.7705325,31.69355453
4697,3,-120.4128991,31.69407393
4925,3,-120.0760535,31.69809172
2232,3,-118.8453098,31.698226
9876,3,-121.4510031,31.69994288
9349,3,-119.4284881,31.70047335
2265,3,-118.5837951,31.70088598
6047,3,-119.6565303,31.7009964
575,3,-119.146805,31.70135266
4210,3,-119.7317174,31.70160548
1821,3,-119.206285,31.70216929
6713,3,-118.6971134,31.70306916
3219,3,-120.1582519,31.70363354
3355,3,-120.7494927,31.70393697
2912,3,-121.4799728,31.70588462
2235,3,-120.4340021,31.70873874
5687,3,-119.4311842,31.70964796
7303,3,-120.2964687,31.71063906
517,3,-119.5201806,31.71082052
9129,3,-119.600106,31.71290696
9915,3,-120.2918347,31.71376216
5601,3,-120.4964722,31.71403166
7904,3,-121.6357772,31.71691335
8775,3,-119.2826274,31.71725474
6266,3,-120.405891,31.72769771
132,3,-118.6210252,31.72839622
9871,3,-121.262749,31.72989013
2395,3,-120.7357365,31.72991763
4561,3,-119.2205365,31.73133319
6138,3,-119.2435813,31.73206733
3593,3,-121.4528008,31.7326121
4261,3,-119.151485,31.7329123
564,3,-119.511623,31.73317845
8858,3,-119.8135943,31.73609172
6295,3,-120.3376594,31.73698817
5155,3,-118.6141561,31.7387831
2471,3,-121.0090446,31.74092684
1816,3,-119.9140842,31.74156772
9035,3,-121.6317029,31.7419286
1698,3,-118.8671183,31.74232548
7082,3,-119.4736136,31.74354062
8585,3,-121.1148454,31.74430431
466,3,-121.6284115,31.74472458
6914,3,-118.8325412,31.74549403
9163,3,-118.6887211,31.74626355
8166,3,-119.3307858,31.74628154
5053,3,-119.4570679,31.74673677
9098,3,-118.4509566,31.74738723
5469,3,-118.9614249,31.748019
4226,3,-118.6118343,31.74803172
7902,3,-119.8703292,31.74844771
7593,3,-120.4069938,31.74855413
9527,3,-121.6064636,31.74962769
2434,3,-121.275133,31.74966216
5428,3,-121.0591281,31.75208537
9260,3,-118.4669319,31.75211656
8856,3,-120.245931,31.75366441
956,3,-118.5345264,31.75601533
675,3,-118.3227674,31.75812336
4341,3,-120.846435,31.75882192
2766,3,-120.5421668,31.76144719
4031,3,-121.2880917,31.76166788
1742,3,-119.3127929,31.76191329
8662,3,-120.1403054,31.76267106
3027,3,-121.2510304,31.76662358
6055,3,-119.8818121,31.76790684
7649,3,-121.608486,31.76868098
437,3,-118.9599069,31.76875216
2332,3,-119.4166984,31.77018494
4899,3,-120.7118519,31.7729341
2595,3,-119.930931,31.77385189
1076,3,-121.4495784,31.77438616
6992,3,-120.8170747,31.77472914
4354,3,-119.8160327,31.77541047
627,3,-120.2953761,31.77647401
6161,3,-119.4654294,31.77684899
7543,3,-118.479438,31.7768584
3131,3,-120.453522,31.7785252
7443,3,-118.7212831,31.78013506
8792,3,-121.4696125,31.78062208
1227,3,-119.4148481,31.78187476
7161,3,-119.8372099,31.7868947
1491,3,-119.5543968,31.78836286
5429,3,-118.3407695,31.78918619
9144,3,-120.0858093,31.79129509
9342,3,-120.8813632,31.79221157
1607,3,-118.4835324,31.7938688
144,3,-118.5957673,31.79484732
4709,3,-120.4577045,31.79575971
2468,3,-119.3659144,31.79667135
6736,3,-118.7918383,31.80166621
9986,3,-119.5592071,31.80202662
5731,3,-120.5251879,31.8022298
6272,3,-120.5102707,31.80302095
3299,3,-119.6418475,31.80390456
382,3,-118.8621125,31.80809964
2894,3,-120.5547535,31.80901716
7390,3,-119.4098928,31.80982054
4853,3,-119.5381102,31.81035489
8899,3,-120.3212383,31.81112919
2585,3,-119.050327,31.8126832
4398,3,-119.6751737,31.81668941
4317,3,-120.3884008,31.81813895
8948,3,-120.0482619,31.81997481
4480,3,-118.84,31.8218798
3615,3,-119.3253354,31.82418
9387,3,-119.6875493,31.82619651
2955,3,-118.7850585,31.82834412
8245,3,-118.3438037,31.83000086
186,3,-120.3647777,31.83360193
3950,3,-121.5324967,31.83369648
8060,3,-119.5371831,31.83445225
6989,3,-121.5874887,31.83545729
1678,3,-118.6517392,31.83653337
6674,3,-119.400553,31.8384543
3918,3,-119.7474171,31.83940603
7159,3,-119.4451661,31.83953838
5240,3,-119.6446311,31.83992631
7050,3,-121.144586,31.84123188
9793,3,-121.4999862,31.84297496
767,3,-119.0477902,31.84351107
5531,3,-119.8741327,31.84691315
9311,3,-121.2918489,31.84914006
597,3,-120.8582365,31.85253348
554,3,-119.7657456,31.85569105
6421,3,-120.1878463,31.85651
6104,3,-121.4206285,31.85698121
1376,3,-120.4652389,31.857144
6195,3,-121.4186281,31.85753752
5266,3,-119.1082256,31.8578701
3971,3,-118.8748702,31.86051576
4042,3,-121.1842013,31.86093707
3089,3,-119.0491518,31.86144675
3148,3,-121.4144599,31.86272175
868,3,-120.8438389,31.86384011
3309,3,-121.1534463,31.86487759
9869,3,-121.6424861,31.8658006
710,3,-121.1514621,31.86629519
9158,3,-119.5515488,31.86836322
7838,3,-118.2992783,31.8683778
8291,3,-120.2554965,31.86902322
6591,3,-120.3978974,31.86948617
7894,3,-120.6779707,31.86966558
4873,3,-118.6053456,31.8711543
6262,3,-119.6365326,31.87231474
7889,3,-121.4790587,31.8743844
7417,3,-121.1061905,31.87556492
9134,3,-120.1669213,31.87675269
8255,3,-121.3214359,31.87811426
7791,3,-121.6499289,31.87814038
7249,3,-119.6763097,31.8814841
7559,3,-119.148005,31.88209885
134,3,-120.1533175,31.88471874
1282,3,-118.7105485,31.88658796
4952,3,-119.9775474,31.88810887
6808,3,-118.9244624,31.89137847
9268,3,-120.643314,31.89244594
1638,3,-121.2246157,31.89273267
8154,3,-118.3134689,31.89285788
9537,3,-121.5354118,31.89593592
8003,3,-121.5478021,31.89624634
9487,3,-119.826749,31.89667077
7761,3,-118.3681794,31.8978216
8545,3,-120.2839318,31.89802129
6973,3,-121.040994,31.89969263
2089,3,-119.4175686,31.90028112
7982,3,-121.5003549,31.90274381
1167,3,-120.5772459,31.90279228
1526,3,-120.7003099,31.90372022
8784,3,-120.803492,31.90595826
4521,3,-119.5513761,31.90609098
8207,3,-119.0224004,31.90718021
8791,3,-118.6358165,31.90770564
478,3,-118.292237,31.90797969
6434,3,-120.2960277,31.90830676
7335,3,-119.5945804,31.91156838
1239,3,-120.5842471,31.91287943
1065,3,-118.4680598,31.91486547
7295,3,-121.1591727,31.91726687
9242,3,-119.8527272,31.91764928
534,3,-118.9391982,31.91817177
3402,3,-118.750965,31.91885586
7684,3,-121.4996237,31.92013875
2183,3,-119.6553591,31.92169912
9555,3,-119.7910261,31.92192463
7490,3,-120.0224029,31.92280289
4573,3,-121.450661,31.92350625
194,3,-121.7909875,31.92433647
6955,3,-121.8093321,31.9249044
3932,3,-119.350698,31.92574795
2775,3,-121.4171645,31.92586227
2214,3,-120.7301348,31.92643863
2059,3,-119.3439143,31.92666371
9114,3,-120.9041711,31.92910467
799,3,-120.926291,31.92926819
3764,3,-118.4499037,31.93081211
1256,3,-119.0999676,31.9311011
1072,3,-120.6214053,31.93145013
8441,3,-120.0298232,31.9315072
5552,3,-118.4213379,31.93185817
9202,3,-120.9741175,31.93190694
7661,3,-120.3678299,31.93491244
7986,3,-119.6069885,31.93667253
1486,3,-118.4593371,31.937003
9061,3,-119.9677063,31.93771245
8605,3,-120.7594864,31.93801995
3826,3,-120.5530522,31.94021005
1644,3,-118.2641262,31.94251578
8180,3,-119.319125,31.94314643
3543,3,-121.3027351,31.94353076
7870,3,-120.9921618,31.9450789
1010,3,-120.3082784,31.94574117
2777,3,-118.6810213,31.94741223
634,3,-121.1796507,31.94831078
1069,3,-118.7448597,31.9502875
5787,3,-120.5828219,31.95080769
8741,3,-119.8701187,31.95338364
