OID,CID,longitude,latitude
8097,3,-124.8014249,38.5827718
3898,3,-124.0183918,38.58321918
7583,3,-123.9401142,38.58362327
2550,3,-124.0966384,38.58473287
5099,3,-126.7952178,38.58526537
3674,3,-125.0704497,38.58878487
3088,3,-123.7785495,38.59067603
7967,3,-126.4313707,38.59304221
4917,3,-123.4627274,38.59306673
2542,3,-124.1489833,38.59393919
8718,3,-125.1484929,38.5944421
1577,3,-124.06499,38.59730289
4734,3,-123.9632592,38.60304362
8637,3,-123.9486153,38.6052312
1629,3,-125.044932,38.60654082
1330,3,-126.251096,38.60680537
7794,3,-123.3789728,38.60830148
5287,3,-125.5329428,38.60858168
2452,3,-123.547265,38.6089002
90,3,-123.3469593,38.60930487
3796,3,-126.2083801,38.60932323
6273,3,-124.309774,38.61113781
8465,3,-123.4385646,38.61115509
6111,3,-123.9545827,38.61576037
4449,3,-124.383657,38.61633254
6426,3,-126.8937326,38.61678905
7769,3,-124.4423681,38.61696555
1812,3,-123.7460809,38.61714661
1248,3,-124.7237656,38.6171643
2234,3,-123.8064114,38.61809202
8410,3,-126.6147723,38.61868318
7129,3,-124.4840531,38.61886499
5863,3,-124.0302066,38.62019737
4445,3,-123.5888013,38.62025481
543,3,-126.7323163,38.62080869
6157,3,-123.6703294,38.6229506
7991,3,-124.6637293,38.62296828
3181,3,-126.2226874,38.62519686
8971,3,-126.3424861,38.6254011
1004,3,-125.1133239,38.62623815
7433,3,-124.7927774,38.62643812
694,3,-123.6532074,38.62665382
3396,3,-126.4710307,38.62711277
5557,3,-126.0027568,38.62995973
3729,3,-125.7934913,38.63063854
8135,3,-124.1839956,38.63171502
96,3,-125.0399122,38.63212187
1744,3,-125.5394946,38.63230876
5789,3,-125.1707645,38.63271546
105,3,-124.9697737,38.63442102
2307,3,-126.3359292,38.63764876
2340,3,-123.9625953,38.63846357
8892,3,-125.6042362,38.63963042
4137,3,-125.5900624,38.64240924
6742,3,-124.3973982,38.6434396
1801,3,-124.2880363,38.64474868
7569,3,-125.9214564,38.64491483
9313,3,-123.515025,38.64597957
139,3,-125.745945,38.64777376
2283,3,-123.9642634,38.64833542
7051,3,-126.4139486,38.64911892
4841,3,-124.0378325,38.64983445
5481,3,-124.9165509,38.65011727
440,3,-126.8721077,38.6502465
8078,3,-126.7673756,38.65029852
999,3,-124.4149977,38.65134005
2368,3,-126.7565533,38.65322467
6615,3,-124.4003142,38.65677155
44,3,-124.6183012,38.65678367
601,3,-124.9447258,38.65972774
5213,3,-123.4154555,38.66140413
9757,3,-125.6151391,38.66335432
760,3,-125.7125804,38.66369227
3503,3,-125.8468442,38.66483709
9820,3,-126.8430782,38.66584239
7809,3,-124.9997521,38.66592857
6958,3,-125.1038226,38.66707278
6068,3,-124.4504113,38.66727838
3040,3,-126.4068794,38.66865408
1198,3,-125.8019927,38.66931521
9583,3,-126.0408598,38.67027195
4483,3,-124.2460033,38.67044987
7736,3,-125.1766735,38.67119322
8993,3,-126.7097932,38.67615017
5401,3,-123.9653157,38.67733382
7337,3,-126.3034851,38.68064624
4044,3,-123.5546578,38.68172219
9723,3,-124.9397632,38.68264574
223,3,-126.6458911,38.68379434
3245,3,-124.4383525,38.68474791
8225,3,-124.9929564,38.68613298
707,3,-125.575555,38.68651376
7352,3,-126.2795867,38.68746258
3246,3,-125.4357416,38.68829029
1539,3,-125.3430598,38.69082736
9765,3,-125.0471386,38.69170947
9264,3,-125.2519193,38.69195004
963,3,-124.6769257,38.69260572
4063,3,-124.6458566,38.69423994
7893,3,-123.9855904,38.69504656
3388,3,-123.4774787,38.69916728
3238,3,-125.8469155,38.70132106
6387,3,-124.5679584,38.70275728
455,3,-126.4945127,38.70377921
6908,3,-125.8586235,38.70417002
5000,3,-123.9022874,38.70602795
7117,3,-126.3346948,38.70642639
9283,3,-125.7431661,38.70980508
4893,3,-125.8167267,38.70991542
6691,3,-124.9817824,38.71197704
6432,3,-125.9033653,38.71358671
4637,3,-123.5177709,38.71493057
2757,3,-124.6208108,38.71554778
6638,3,-124.3707784,38.71591097
1271,3,-126.3293727,38.71748646
2863,3,-124.6499845,38.71785201
7940,3,-125.2433791,38.71798732
5683,3,-124.6053247,38.72235085
558,3,-125.0130343,38.72369105
71,3,-126.8760605,38.72393832
9233,3,-126.5089456,38.7241509
1395,3,-126.0376217,38.72583438
2005,3,-126.7316964,38.72617216
124,3,-126.5227109,38.72835848
516,3,-126.248167,38.73016691
5952,3,-125.8011201,38.73016994
5823,3,-126.0370498,38.7324896
3809,3,-126.3612705,38.73278708
1779,3,-125.1057082,38.73285634
5707,3,-124.2169856,38.7342775
4518,3,-125.2122561,38.73568913
2193,3,-126.1030348,38.73751477
1672,3,-124.5080866,38.73758847
4877,3,-124.9298123,38.73881109
4141,3,-125.4462245,38.73953322
4258,3,-124.2839561,38.73963688
792,3,-125.9915547,38.73976776
6509,3,-126.0022355,38.73994777
4931,3,-125.0194906,38.74029079
349,3,-126.2109,38.74042224
6800,3,-125.2532719,38.74074735
6123,3,-124.4107839,38.74159657
6212,3,-123.6350395,38.74253112
2998,3,-123.9903145,38.74650377
2465,3,-126.3560557,38.74816099
890,3,-123.9027268,38.74836782
7033,3,-123.7410309,38.75049485
7256,3,-126.0148357,38.75540944
9227,3,-125.9198872,38.75596553
573,3,-124.6756656,38.7561435
1092,3,-125.2376418,38.75625154
7698,3,-123.9416167,38.75662144
8206,3,-124.8368314,38.75763616
187,3,-124.3502983,38.75851813
8268,3,-124.3600867,38.75870318
1078,3,-125.7261944,38.76034589
7032,3,-123.744898,38.760789
2800,3,-125.680904,38.76159377
8386,3,-123.5578253,38.76431731
3438,3,-125.4950717,38.76512171
7015,3,-124.8749633,38.76563743
4501,3,-123.7608296,38.76578177
4218,3,-124.6960262,38.76579091
4248,3,-124.2798364,38.76739015
3454,3,-125.2741558,38.76812722
8422,3,-125.1483094,38.77065039
2367,3,-123.5661042,38.77065138
8875,3,-126.5617476,38.77080839
8460,3,-124.9633092,38.77242544
9725,3,-124.9842015,38.77270934
7573,3,-124.2510244,38.77280764
591,3,-125.7423668,38.77306797
2431,3,-126.529513,38.7754509
3192,3,-124.7275462,38.77781107
4230,3,-123.6000864,38.77923122
4078,3,-123.7108518,38.77957293
3028,3,-125.9705612,38.78063034
1579,3,-125.3173876,38.78077339
9306,3,-124.0248475,38.78178859
2451,3,-123.6516661,38.78206815
930,3,-125.3922673,38.78363898
9289,3,-123.6638121,38.78377891
8568,3,-125.4736497,38.78381254
4767,3,-126.7330628,38.7842918
7945,3,-124.9097135,38.78517483
207,3,-124.9963407,38.78524493
9273,3,-126.6752285,38.78553508
9142,3,-124.1621242,38.78595413
157,3,-123.6193106,38.78615198
4286,3,-124.78223,38.78720995
9532,3,-123.7649585,38.79072209
354,3,-124.0978245,38.79110551
11,3,-125.2022101,38.79234771
9669,3,-126.8395745,38.79265782
2364,3,-126.8559251,38.79763965
3583,3,-126.1924984,38.79867563
7725,3,-125.6554248,38.80228508
4235,3,-126.8100097,38.80362366
3458,3,-124.0842533,38.80739357
205,3,-126.0172818,38.80785253
7953,3,-125.6621601,38.80796735
1988,3,-126.2911468,38.80799116
4958,3,-125.063036,38.80944118
8552,3,-125.5752016,38.81247418
9833,3,-125.7518947,38.81548871
3130,3,-124.9209642,38.81990532
8434,3,-124.4194781,38.82021186
3632,3,-124.3733712,38.82074421
2731,3,-124.1698778,38.82229227
2199,3,-126.2639723,38.82310667
4737,3,-124.6806244,38.82368512
3604,3,-124.7336157,38.82373846
6635,3,-124.7752329,38.82376327
5947,3,-124.82335,38.8241747
3690,3,-126.2072016,38.82498917
1374,3,-126.0718138,38.82570618
9247,3,-124.2960286,38.82722752
6359,3,-126.4994366,38.83385698
9545,3,-126.8367378,38.8341558
400,3,-124.3112467,38.83450391
4766,3,-123.7598272,38.83668021
378,3,-125.3043327,38.83775761
7862,3,-124.3821309,38.83781356
1387,3,-124.7151862,38.83913169
8785,3,-123.8407145,38.84136453
2413,3,-126.665164,38.84432071
6307,3,-125.8798444,38.84724061
5966,3,-125.2956324,38.84736502
3938,3,-124.0925731,38.84744499
9078,3,-123.9360209,38.84914487
7106,3,-124.1049441,38.85124913
6862,3,-125.3449512,38.85265072
5887,3,-126.7111784,38.85330919
6899,3,-126.5420586,38.8545214
7917,3,-124.4787243,38.85574479
9207,3,-123.6324177,38.85597874
6988,3,-126.7313042,38.8568672
8766,3,-125.950612,38.85786184
8380,3,-125.2421455,38.85809254
7849,3,-126.735879,38.85915526
443,3,-124.478532,38.85981728
1691,3,-125.5200722,38.86327211
9278,3,-125.6343585,38.86498488
481,3,-124.1394685,38.87057351
1668,3,-125.0929374,38.87227596
9225,3,-123.8419953,38.87250494
4549,3,-123.7478817,38.8729326
5043,3,-126.8672962,38.87357172
7005,3,-126.3036852,38.87527562
2557,3,-124.7667497,38.87948324
5143,3,-126.1615532,38.88046383
127,3,-123.7439353,38.88059994
4639,3,-125.0447754,38.88166288
7655,3,-124.2614564,38.88206653
9681,3,-126.7501969,38.88229653
786,3,-123.8827155,38.88296864
9466,3,-124.442401,38.88463603
5393,3,-126.5746325,38.88592967
1339,3,-124.2426144,38.88726838
4092,3,-123.8555137,38.88866338
8475,3,-125.9839827,38.88943042
5095,3,-124.2514023,38.89209555
5932,3,-126.8288678,38.89388376
6317,3,-125.0333432,38.9030982
1254,3,-124.6592657,38.9043461
77,3,-124.8275444,38.90764495
1509,3,-125.1340719,38.90883404
4016,3,-124.7631807,38.91027643
8370,3,-125.8956937,38.91353898
9320,3,-126.8155784,38.9158176
5595,3,-125.7208641,38.91872626
2917,3,-126.5275365,38.9196262
8260,3,-124.2746794,38.92025564
9361,3,-126.8456292,38.92147796
7388,3,-126.9006124,38.92260938
6876,3,-125.6016224,38.92343723
6177,3,-126.5459076,38.92352382
9640,3,-126.7926967,38.92750689
4663,3,-126.6399096,38.92840147
1783,3,-125.5141056,38.92874826
5588,3,-126.5546745,38.93164879
3479,3,-124.3461471,38.93236726
2883,3,-126.8166505,38.93259981
8236,3,-123.7653642,38.93448243
4489,3,-125.5247875,38.93781844
4961,3,-126.0042923,38.93837044
7094,3,-125.1216712,38.93947441
4339,3,-123.9232744,38.94224919
1566,3,-125.1933461,38.94256709
2823,3,-125.1368993,38.94259856
9066,3,-124.0627367,38.94343025
2910,3,-126.533112,38.94542773
8205,3,-125.4743611,38.9465322
5937,3,-125.1266448,38.94679867
6300,3,-124.2727121,38.95032277
2765,3,-124.7756643,38.95198395
5444,3,-126.717714,38.95198693
5880,3,-125.2154698,38.95235064
6282,3,-125.4409379,38.95740892
61,3,-124.6325387,38.95777741
9722,3,-124.5494124,38.95912851
4185,3,-125.8096684,38.95978502
5296,3,-125.5172105,38.96013131
4580,3,-124.4464797,38.96319841
5997,3,-125.5580924,38.96328575
4192,3,-126.8735992,38.96668644
3780,3,-125.4400652,38.96734743
5486,3,-125.437045,38.96918368
9823,3,-126.7938773,38.97024215
5153,3,-124.2355563,38.97255401
1685,3,-125.0531768,38.97503121
699,3,-124.8794733,38.9755817
1940,3,-125.4306231,38.97564986
6169,3,-124.2839324,38.97583071
4592,3,-124.8007665,38.97700148
5299,3,-124.1848129,38.9802211
7896,3,-126.8000139,38.98235523
1916,3,-124.8420659,38.9836559
7114,3,-123.7956184,38.98476395
6933,3,-126.8646875,38.98484812
8178,3,-126.8053115,38.98603841
2456,3,-126.649603,38.9871434
8826,3,-126.8091508,38.99007325
9131,3,-125.7614765,38.99427322
8044,3,-123.8154575,38.9950165
1152,3,-126.1831471,38.99538855
1414,3,-125.479763,38.99697642
5442,3,-123.8615969,38.99736193
7535,3,-123.705387,39.00015331
2212,3,-124.0641237,39.00374774
8684,3,-125.357981,39.00415104
4278,3,-126.543185,39.00468348
3418,3,-124.0342073,39.00571445
9428,3,-125.5447021,39.00594898
7302,3,-126.8588963,39.00665537
7018,3,-126.199106,39.00768229
5859,3,-126.6889623,39.00826352
8544,3,-123.9425397,39.00830594
3298,3,-126.6655476,39.00889578
9770,3,-125.8149622,39.00970712
5132,3,-124.0005915,39.00993988
6481,3,-126.6106388,39.0099524
4797,3,-124.8547311,39.01035536
608,3,-124.3952076,39.01080947
154,3,-126.3780576,39.0114637
6891,3,-125.9167099,39.01560992
5400,3,-125.9541126,39.01643806
7151,3,-126.4599057,39.01653102
5249,3,-124.7867765,39.01686741
4194,3,-126.2511063,39.01888213
1701,3,-124.8097072,39.02012737
4642,3,-124.8751567,39.02035649
1620,3,-126.5379604,39.02239664
4012,3,-124.2008197,39.02367444
9620,3,-124.2764047,39.02389623
7507,3,-126.5223312,39.02425012
9964,3,-124.1232326,39.02434246
2261,3,-124.4175056,39.02460619
2061,3,-124.4696145,39.02676628
8282,3,-124.6902824,39.02877818
4280,3,-125.0237532,39.02973635
6042,3,-126.0645986,39.03019215
1712,3,-126.635831,39.03139827
3146,3,-125.6587151,39.03171272
8274,3,-126.3563011,39.03193323
5396,3,-126.5313269,39.03198852
415,3,-124.2467266,39.03311133
3272,3,-124.9776871,39.03371585
6860,3,-125.5942349,39.03616978
7914,3,-125.7918668,39.03644173
9186,3,-123.7941168,39.0392313
6930,3,-126.3226295,39.03993823
2478,3,-124.1806277,39.0427284
658,3,-124.9909506,39.04334235
5626,3,-124.5394472,39.04418534
3338,3,-126.436945,39.04447273
6315,3,-125.0574836,39.0458436
3203,3,-125.3243686,39.0468567
5075,3,-123.7858606,39.04769274
6005,3,-123.9820037,39.04976064
9371,3,-125.1879684,39.0520414
2924,3,-124.2196915,39.05304148
1949,3,-125.3805052,39.05457939
9485,3,-126.8128866,39.05627166
8446,3,-124.9728232,39.05652312
9250,3,-124.2458419,39.05664337
6564,3,-124.2117778,39.05814017
3877,3,-125.5132717,39.05816538
6534,3,-126.0846809,39.05934243
6843,3,-123.7603433,39.06102441
4725,3,-126.07686,39.06517523
3329,3,-124.8687044,39.06537625
6125,3,-126.9055571,39.06588471
1511,3,-126.9001725,39.06589693
1975,3,-126.8255111,39.06763527
685,3,-123.9393406,39.06904047
8725,3,-124.2383052,39.06927658
6061,3,-125.7480938,39.07033331
191,3,-124.0648978,39.07096918
2460,3,-125.6105258,39.07100045
7025,3,-124.7006863,39.07543745
6720,3,-123.9645557,39.07603556
916,3,-125.9464317,39.07681336
1634,3,-126.9038794,39.07972008
4433,3,-124.1212423,39.08402498
20,3,-123.9663522,39.0854843
3976,3,-124.4185306,39.08752642
7667,3,-124.2603321,39.09151962
1111,3,-124.155864,39.09179378
4811,3,-126.3354992,39.09199206
6617,3,-124.0537981,39.09225634
578,3,-123.8272566,39.09263853
7942,3,-125.4191994,39.09478667
4349,3,-126.7285702,39.09973275
8982,3,-126.4685934,39.09988036
2939,3,-124.3777862,39.10402295
7397,3,-124.2944898,39.10586152
3987,3,-124.6300386,39.10709052
1314,3,-126.4665593,39.11013497
3526,3,-126.2269201,39.11100526
3770,3,-126.5573431,39.11110813
4464,3,-125.2308851,39.11112489
3174,3,-125.0916356,39.11590148
3656,3,-124.9526854,39.11986576
7888,3,-126.8133257,39.12360261
7977,3,-123.9814203,39.12508992
7110,3,-124.1437541,39.12559784
9520,3,-124.9956428,39.12863386
4176,3,-125.8879316,39.12870162
5643,3,-126.3153356,39.12897096
5705,3,-124.6778514,39.12983648
4764,3,-126.4772207,39.13299322
1995,3,-126.7748055,39.13500131
928,3,-125.7839524,39.13674867
8359,3,-123.894639,39.14104193
2031,3,-126.2417463,39.14287209
4207,3,-124.3028372,39.14299723
6447,3,-126.4099791,39.1442036
4804,3,-124.5893297,39.14430078
757,3,-126.6536501,39.14624304
9512,3,-125.3280482,39.14652239
5177,3,-125.6520714,39.14667064
505,3,-125.8780331,39.14779796
950,3,-125.3367729,39.15022643
8659,3,-126.1721096,39.15305305
8905,3,-124.4452415,39.15378692
9878,3,-126.4359336,39.15481294
4759,3,-125.355903,39.15504637
9236,3,-126.8076479,39.15947262
1234,3,-125.1939995,39.16421352
3600,3,-124.6747867,39.16556851
8311,3,-123.8902486,39.17168415
1890,3,-125.4780442,39.17254795
2021,3,-126.6222294,39.17406617
6661,3,-125.2970424,39.17541662
9214,3,-125.8735125,39.17559057
4373,3,-124.0573258,39.18078577
1366,3,-126.330111,39.18091432
7511,3,-124.6770379,39.18099279
9575,3,-126.5670551,39.18124238
7279,3,-125.4032829,39.18131978
3025,3,-123.9949579,39.18390297
133,3,-124.2163965,39.18411147
5154,3,-124.1572299,39.18485949
7404,3,-125.0826082,39.18620103
101,3,-124.1684007,39.18909268
1357,3,-126.231201,39.18950253
3107,3,-124.8423638,39.1913931
2464,3,-125.2108219,39.19269361
1548,3,-125.1232825,39.1940025
3282,3,-125.1279511,39.19417517
7879,3,-126.1348311,39.19534125
6853,3,-125.2549871,39.19598388
5090,3,-124.8831089,39.19771999
5666,3,-125.1787795,39.19788312
4045,3,-126.6742967,39.19864887
2197,3,-126.4593177,39.19917713
9393,3,-126.4275051,39.20146298
9118,3,-125.2624333,39.20243799
7393,3,-124.2177738,39.20458047
4512,3,-126.1119234,39.20566256
9883,3,-125.8561257,39.20625779
981,3,-123.9292178,39.20633892
4751,3,-125.6456704,39.20692403
6418,3,-125.9291418,39.20742317
4658,3,-126.0219375,39.21027433
2095,3,-126.8801983,39.21160046
9322,3,-124.8581374,39.2118248
2697,3,-124.9101382,39.21270572
5414,3,-125.1554546,39.2129985
6352,3,-124.278372,39.21527742
2737,3,-124.3658191,39.21596597
9896,3,-124.5336277,39.21625004
261,3,-126.3246135,39.2168021
5698,3,-123.8270224,39.21737931
3869,3,-126.8837274,39.21843131
7137,3,-124.9714608,39.2214218
4264,3,-126.6047799,39.22162172
365,3,-126.941171,39.22668923
502,3,-125.1155662,39.22713335
8481,3,-126.556782,39.22724004
8569,3,-125.3039571,39.22926835
8365,3,-124.1374043,39.22935387
4546,3,-124.1081952,39.23285475
7471,3,-126.4692072,39.23322535
9025,3,-124.8574682,39.23322736
6921,3,-126.1034479,39.2332918
2517,3,-125.3190541,39.23440084
6802,3,-124.9487613,39.23623543
3619,3,-126.8987561,39.23732051
6335,3,-126.8260511,39.23843285
59,3,-124.0108068,39.23969875
9187,3,-126.2129436,39.24026497
9795,3,-126.2419975,39.24109497
8933,3,-125.3004498,39.24217075
7925,3,-125.2588643,39.24265549
2822,3,-126.5506112,39.24324446
2386,3,-125.7964159,39.24426551
8171,3,-126.8125534,39.24509837
228,3,-126.6614716,39.24729848
7796,3,-124.6099922,39.25034576
1908,3,-124.2757468,39.25036888
4519,3,-125.1274607,39.25140777
3012,3,-126.9524684,39.25273072
2177,3,-124.2663871,39.25407886
5574,3,-126.8079681,39.25446914
3903,3,-124.4672902,39.25650994
2781,3,-126.0355746,39.25677029
7848,3,-125.4244805,39.25954964
158,3,-124.5098651,39.26019244
4507,3,-124.2519116,39.26146097
5857,3,-124.2850696,39.26193173
5657,3,-124.2675754,39.263468
2378,3,-125.2148408,39.264704
7687,3,-125.7342906,39.2654425
9655,3,-125.6090077,39.26631418
723,3,-126.5850472,39.26839764
4675,3,-123.8987527,39.26901782
2448,3,-126.1338185,39.26916035
9328,3,-125.4078423,39.2721339
3199,3,-123.9110193,39.27354078
7584,3,-124.731106,39.27431577
2063,3,-126.8496853,39.27569157
4377,3,-125.5431564,39.2761755
37,3,-124.8597657,39.27756097
5802,3,-124.1509389,39.2787777
3324,3,-126.5558486,39.27899299
8894,3,-126.1940059,39.2797941
6507,3,-123.8460075,39.2801646
9398,3,-126.2202839,39.28349482
5189,3,-124.7092867,39.28408702
7013,3,-126.1638697,39.28434978
8531,3,-126.3768076,39.2844825
3558,3,-125.5603312,39.287397
3782,3,-125.1151478,39.29011848
3890,3,-125.0752946,39.2905632
7118,3,-125.6202314,39.29065117
671,3,-125.2122529,39.2918368
6859,3,-124.2936108,39.2922126
8265,3,-125.2464883,39.29334595
8396,3,-125.8995576,39.29805948
9391,3,-124.6349178,39.29936284
6523,3,-124.6049015,39.30031884
2446,3,-125.146681,39.30168689
9924,3,-125.6096963,39.30303908
9947,3,-124.0811454,39.30318288
8781,3,-126.2235724,39.30588563
5038,3,-124.8419036,39.30653076
1099,3,-123.9997598,39.30678389
1283,3,-125.8268706,39.30845839
9586,3,-126.3876465,39.30909813
4171,3,-125.9215734,39.3144654
3301,3,-126.1625406,39.31542875
586,3,-126.0189735,39.31823754
6844,3,-124.5638799,39.31939121
1225,3,-125.1386421,39.32008853
5487,3,-126.0252394,39.32261943
2808,3,-124.0848423,39.32300327
8042,3,-125.5485694,39.32409383
3758,3,-126.8691585,39.32721423
3058,3,-125.0810205,39.33384595
3068,3,-126.3399874,39.33569307
5843,3,-124.8396948,39.3419797
9108,3,-124.8230539,39.34298448
5756,3,-124.1298651,39.34377267
4777,3,-124.4665878,39.34433124
3873,3,-126.6454972,39.34692519
1280,3,-126.3289669,39.34705226
2997,3,-125.2038255,39.34711516
6940,3,-126.1401348,39.34875982
8517,3,-126.8324472,39.35047827
3283,3,-124.7837742,39.35138915
5821,3,-126.2634002,39.35247671
2326,3,-124.7997887,39.35582112
3638,3,-125.1027248,39.35583471
5987,3,-125.8935824,39.35584215
1555,3,-124.2585599,39.35657688
3038,3,-124.7731396,39.35717798
9857,3,-126.0503095,39.35739576
9151,3,-124.7219384,39.35874072
7300,3,-126.94772,39.35971015
2779,3,-125.4516671,39.36025418
857,3,-124.3284422,39.36083479
8412,3,-126.7432697,39.3619433
4666,3,-126.1769918,39.36401118
5476,3,-125.1677333,39.36655705
6350,3,-125.6532303,39.3677314
4228,3,-124.2452965,39.36950091
9875,3,-125.8287824,39.37130089
6091,3,-124.2025413,39.37178874
6754,3,-126.8764798,39.37600136
251,3,-125.5354476,39.3769818
9925,3,-126.2010372,39.37882064
2616,3,-125.3812634,39.37946991
1181,3,-124.3095464,39.37972502
1016,3,-126.3139585,39.38229678
4404,3,-126.5786139,39.38235625
58,3,-124.083014,39.3871773
6624,3,-126.7782113,39.38832566
1211,3,-125.4468206,39.38974082
9710,3,-124.5575656,39.39033041
9465,3,-126.521423,39.39149362
7867,3,-125.7444829,39.39171992
9605,3,-124.0252341,39.3926742
2598,3,-126.4497361,39.39308668
211,3,-124.1279185,39.39441822
7460,3,-124.007212,39.39505775
629,3,-125.6385565,39.39866371
298,3,-124.4848078,39.39948309
6193,3,-126.0783193,39.4010781
2727,3,-124.5260915,39.40193182
5925,3,-124.852646,39.40636381
7654,3,-124.9639526,39.40773561
8763,3,-125.2402223,39.40938737
8973,3,-125.244281,39.4112586
8065,3,-125.8524256,39.4132196
5996,3,-126.7747916,39.41599503
4468,3,-124.3841703,39.41719188
237,3,-124.668563,39.41928213
8399,3,-126.7966815,39.42078423
1728,3,-126.7078696,39.42258735
1571,3,-124.2715516,39.42320743
7947,3,-125.9581172,39.42412246
1547,3,-124.258578,39.42436183
6188,3,-123.8789902,39.4243741
9737,3,-126.6472557,39.42475192
735,3,-124.4574194,39.42485692
8459,3,-126.8050144,39.42652287
8139,3,-124.8034184,39.42695344
6470,3,-126.42145,39.42805359
7834,3,-125.4997574,39.42924129
3093,3,-124.9079752,39.43247339
6817,3,-126.8155734,39.43256837
1307,3,-125.177997,39.43475873
5921,3,-126.3546912,39.43628314
4985,3,-126.9366665,39.43632302
2161,3,-125.9844545,39.440113
1303,3,-126.7982285,39.44098708
3845,3,-126.3769679,39.44270102
4976,3,-125.1352652,39.4440505
8315,3,-125.8501128,39.44510696
9079,3,-125.9699715,39.4451286
8746,3,-124.3845446,39.44545455
1294,3,-124.6115702,39.44698201
7556,3,-126.8219392,39.44744011
4733,3,-126.1445102,39.44778141
7235,3,-125.0926019,39.44990887
8344,3,-126.3076804,39.45113369
8515,3,-125.0137891,39.45284457
8306,3,-126.5616842,39.45287232
2013,3,-124.6919822,39.45291364
7324,3,-123.8636638,39.45318434
5212,3,-123.9028403,39.4537453
7855,3,-125.0039837,39.45738142
1798,3,-125.4607506,39.46043831
2403,3,-125.5524286,39.46125613
6680,3,-123.9057834,39.46185646
8599,3,-125.1987657,39.46239353
6038,3,-124.2456667,39.46512263
7201,3,-125.1533721,39.46855253
854,3,-126.1771577,39.4701276
6716,3,-126.3478309,39.47112233
5171,3,-125.5303063,39.47583127
1438,3,-126.7262493,39.47712702
6916,3,-124.07338,39.47715877
4015,3,-126.1984737,39.47828367
2764,3,-126.9026569,39.4799234
4050,3,-123.8048731,39.48667113
